Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
CV_GBM_C009_R2 - polyg	0.05363595096556931	0.0581965936600973	0.05859330927374796	0.05863774142247683	0.058717084545206966	0.05875516924411743	0.05881229629248313	0.05884720726648438	0.058999546062126235	0.05906778114767415	0.05911538702131223	0.05914395054549508	0.05917092720722332	0.059202664456315376	0.059209011906133785	0.05925344405486266	0.05926613895449948	0.05927407326677249	0.0592772469916817	0.0592788338541363	0.05928835502886392	0.059296289341136926	0.059305810515864546	0.05930898424077376	0.059312157965682955	0.05932326600286518	0.0593391346274112	0.05935341638950263	0.05936452442668484	0.059367698151594046	0.059372458738957856	0.059378806188776265	0.059388327363503884	0.05938991422595848	0.05940578285050452	0.05993262118543259	0.059935794910341796	0.0599437292226148	0.05996911902188845	0.06006115704425541	0.060151608204167754	0.06081809043510086	0.08950856361431664	0.18870650937643701	0.30885421326422147	0.4087773551680952	0.5561064260407684	0.7209100262635257	0.9306805478623582	1.0815800592578872	1.2314274808460146	1.4025896389243648	1.6159147324215073	1.7668301124415824	1.8716090534565404	1.9642548441436065	2.062924364708344	2.1931311896958547	2.324409146840222	2.4079225441010497	2.522436886274995	2.6102998735238883	2.648641644151998	2.7228306376295803	2.7717504333800704	2.811049082068305	2.9326741549013247	3.028569839895417	3.0594390752248017	3.092506115053812	3.1353101429042636	3.1482621142587304	3.156201187119107	3.1675393193572434
CV_GBM_C010_R2 - polyg	0.052719975631571186	0.059936940462369734	0.060483680222278714	0.06050269725740598	0.060569256880351426	0.06065958779720595	0.060726147420151394	0.06076893574918775	0.060911563512642264	0.06100664868827861	0.061075585440614956	0.06110886525208768	0.06115165358112404	0.06122772172163311	0.061249115886151284	0.06127526430945128	0.0612800185682331	0.06128714995640582	0.06131092125031491	0.06132280689726945	0.061334692544223995	0.061351332449960355	0.0613655952263058	0.06137034948508763	0.061379858002651264	0.0613893665202149	0.06139412077899671	0.06139887503777853	0.06141076068473307	0.06141313781412398	0.06142977771986034	0.06143453197864216	0.06143928623742397	0.06144879475498761	0.061520108636714865	0.06389486089823257	0.06390674654518712	0.06392814070970529	0.06398043755630528	0.06421101910722342	0.06441069797605975	0.06534015556790501	0.10611743313955133	0.24085788127503327	0.3979956425316561	0.520123042118977	0.7021588566159767	0.8876438858591846	1.098925523252533	1.2516442009714566	1.4050712632488713	1.5724235494982284	1.7661096751400711	1.91162089654576	2.0310787798270904	2.1329292657099606	2.2419563052239844	2.382088082818047	2.5149933870637473	2.5845125361008696	2.683306033587032	2.7688779374009598	2.8080031100459246	2.8821433986189735	2.9314545707039814	2.9715353493640917	3.0617474097490733	3.129807001340178	3.1568230768678545	3.1870268829087394	3.2258929484500953	3.2374196488666107	3.2461389594724634	3.2559969150565617
CV_GBM_C011_R2 - polyg	0.09171357061088489	0.09825977632826025	0.09877926074979995	0.0988284011680537	0.09889158170580853	0.09898986254231604	0.09906708319957194	0.09913377376720205	0.09933384547009233	0.09937421081365792	0.09946547159041488	0.09951987705348156	0.09955146732235898	0.09961815788998907	0.09963044299455251	0.09966027824849229	0.09967080833811809	0.09968133842774389	0.09968660347255678	0.09969537854724497	0.09971117368168367	0.09972521380118474	0.09973047884599764	0.09973047884599764	0.09973223386093527	0.09973398887587291	0.09975153902524926	0.09976206911487506	0.09976557914475033	0.09976557914475033	0.09977259920450086	0.0997743542194385	0.09977961926425141	0.09978312929412668	0.0998041894733783	0.10072206228576094	0.10072732733057384	0.10072908234551148	0.10074663249488781	0.1008431583164577	0.10094494918284047	0.10154340927657371	0.12682264443825586	0.21668467428993676	0.32467425343244066	0.41347274423191527	0.5619119076570109	0.7312252187503269	0.9298560543768213	1.071448904530206	1.2118378144363737	1.3740503350920221	1.592000375151993	1.750616870200429	1.8595681975287564	1.950876359689048	2.0529146831780345	2.1847391201885475	2.319245220023766	2.4019485439448367	2.5110630876623645	2.5993561341598	2.636183367611115	2.706290949324786	2.7501768528552653	2.790435140509655	2.919818351741919	3.010714085391866	3.0420533871331994	3.074659809659504	3.1195408066596215	3.131518783608975	3.1390565727661133	3.1494409961520944
CV_GBM_C016_R2 - polyg	0.07569732309755395	0.08144123721836546	0.08201666543804965	0.08207368985621656	0.08210997812232276	0.08217218657850485	0.0822188429206414	0.0822758673388083	0.08248841289743039	0.08256617346765797	0.08264134201887799	0.08266726220895385	0.08269059038002213	0.0827346547031511	0.08275020681719661	0.0827709429692573	0.0827735349882649	0.08277871902628006	0.08278908710231041	0.08278908710231041	0.08279427114032559	0.08279427114032559	0.08279686315933317	0.08279945517834075	0.08280463921635593	0.08280463921635593	0.08280982325437111	0.08281500729238628	0.08281759931139386	0.08282019133040144	0.08282019133040144	0.08282537536841661	0.08283315142543937	0.08283833546345455	0.08286166363452283	0.0844324271531202	0.08444279522915055	0.08444538724815814	0.08447908349525676	0.0846994051109016	0.0849119506695237	0.08572325261889824	0.116817112633905	0.2131080267467331	0.3051998700672712	0.3903969428276294	0.5490025859018428	0.7104594498844011	0.9011465122155117	1.0114446970453368	1.1494489730472532	1.317865408065181	1.515162118865637	1.666857439265625	1.811914598987184	1.8971375919376183	2.013838063716182	2.1637941393620794	2.2923116257962293	2.3507720224933335	2.4525165445981236	2.5382035089509154	2.5833227838159725	2.6816432488117408	2.73440638773017	2.785173672012758	2.9864698681419197	3.105365780019909	3.134754091527924	3.168808037249594	3.223279316694023	3.2366981990962977	3.2432585992044993	3.250951711619016
CV_GBM_C018_R1 - polya	0.04629014875595673	0.048190518921770606	0.05009885709666546	0.05136975454508186	0.05231794762571855	0.05433385392320664	0.055385631121896074	0.057242177237764556	0.057811889887054664	0.05931186759654926	0.06640737968316247	0.06780974928141506	0.0691264627820471	0.07759446443285922	0.08598477799513178	0.08667201877836636	0.08831741265358886	0.0888054532097989	0.08934926982957583	0.08962416614286967	0.08989707045389325	0.0906400873006947	0.09123768798176823	0.09223368911689081	0.09376354686043908	0.09436712354832336	0.09496870823393741	0.09532527664031128	0.09568383704895542	0.09593881333954679	0.0963232697777041	0.09792284760071096	0.10062001867462289	0.10135905151688383	0.10212597239092822	0.10230525259525028	0.10243473274281621	0.10262596496075975	0.10294468532399897	0.103139901546483	0.10362395809815256	0.10393271845004057	0.10438888696992671	0.10471159133770641	0.10502433569413491	0.1051916638848355	0.10539883212094099	0.10562592037974894	0.10585500064082713	0.10601834482698723	0.10616774499725562	0.10638686524698258	0.10667769757843837	0.1069784899212454	0.1072175301936748	0.1076537786908585	0.1080681151630695	0.10838882752857895	0.10867567585549426	0.10888284409159976	0.10900236422781447	0.10909798033678622	0.10931909258878345	0.10948841278175428	0.1096218769338607	0.10991071726304624	0.11010394148326003	0.11020354159677229	0.11024935764898793	0.11030712571482504	0.11042465384876951	0.11048839792141735	0.11060194205082133	0.11073341420065749
CV_GBM_C018_R2 - polyg	0.07374790804901585	0.080664139931307	0.08117807651703024	0.08120596454881368	0.08126174061238055	0.08131353267140691	0.08138126074859525	0.08146492484394555	0.08161233301194369	0.08168006108913202	0.08172986114588815	0.08175575717540134	0.0818075492344277	0.08185535728891359	0.08186930130480531	0.08188722932523752	0.08189519733431849	0.08190714934793997	0.08190714934793997	0.08191113335248046	0.08192507736837218	0.08193105337518292	0.08193503737972341	0.08194499739107462	0.0819569494046961	0.08197288542285806	0.08201272546826296	0.08203862149777615	0.08204658950685713	0.08205256551366787	0.08206850153182982	0.0820764695409108	0.08208244554772154	0.08208244554772154	0.08211431758404547	0.08328760692121985	0.08329557493030083	0.08330752694392231	0.08333740697797598	0.08351270317775755	0.0836999513911606	0.0847278245626071	0.12239857949521307	0.2405063861003181	0.36089901930939433	0.4601644764402505	0.6185087369020372	0.7914165259615863	1.0096881827214281	1.1876935055905344	1.3452190531192505	1.5081170307708176	1.7117873108897625	1.8609663689061513	2.015440168956852	2.0964110772377764	2.1971725280735868	2.3439452473475195	2.479558769903539	2.544077731434509	2.649785323907338	2.7364075426289483	2.775889027625207	2.865849842151748	2.925516286152401	2.971858226967384	3.113099155936846	3.214938280000859	3.2466091240954866	3.2755628770935	3.3183650298742573	3.3340659917683295	3.3439303870105834	3.3549840076081736
CV_GBM_C019_R2 - polyg	0.08136335560147731	0.0863124194261157	0.0867555495517902	0.08678820124526096	0.08683018199400906	0.08686283368747982	0.08692347254678265	0.08701209857191755	0.08716602798399395	0.0872336636347548	0.08728497343878026	0.08731762513225103	0.08735727361717979	0.08739225757446989	0.08739925436592791	0.0874109156850246	0.08742024474030197	0.08744123511467601	0.08744123511467601	0.08744823190613403	0.08745756096141138	0.08746922228050809	0.08748088359960479	0.08748788039106281	0.08749254491870148	0.0874995417101595	0.08750887076543686	0.08751819982071421	0.08752752887599158	0.0875345256674496	0.08754385472272695	0.08754851925036562	0.08754851925036562	0.08754851925036562	0.08759049999911374	0.08877062549169952	0.08878228681079622	0.08878928360225423	0.08880560944898962	0.08890822905704054	0.08901318092891083	0.08975717308728012	0.11896644516068786	0.2076157929337817	0.28911675210060006	0.3633690353169113	0.48887981275466574	0.6255901210528884	0.8045633820213618	0.9335352389670161	1.061070421399957	1.2177752274213773	1.3918204149395863	1.5209392045058592	1.6903128675939314	1.7784794367564218	1.885000922177114	2.0386504625951996	2.165369352691372	2.2324452601355755	2.347920306358712	2.438363165008878	2.4889219800845193	2.6139313208011155	2.6906791263041203	2.7533843713508817	2.988171037779969	3.1487357404223952	3.1901754039644192	3.229599991566534	3.2828199196600414	3.2997404936693497	3.310184371052352	3.320588599950425
CV_GBM_C020_R1 - polya	0.04212390694280544	0.043467027258948215	0.04501313805108235	0.04615326789123378	0.04693478122380049	0.04893085423771545	0.049678535824283596	0.05138365582261095	0.05215840280597795	0.05333743915402772	0.059114209783281614	0.06038120867092764	0.062177674383451106	0.0730765713568868	0.08369466483853444	0.08459628086939602	0.08609841039173204	0.08691037229569745	0.08789995086615529	0.08869499689712142	0.08956954753118415	0.09123406943431325	0.09301361927383744	0.09590454196941428	0.10046506133001998	0.10229535878854201	0.10322404021620245	0.10388545085047428	0.10422038513586	0.10480229116703521	0.10601177608648368	0.11062135147878731	0.12037166067557192	0.12245062146718336	0.12383095670392455	0.12424032083050712	0.1245414233698943	0.12494571273457705	0.12566125416244658	0.12623977701902195	0.12737821527187343	0.1282138593980378	0.129054578286102	0.1295755871744798	0.13005599796765938	0.13035371733244666	0.13066158622103355	0.13110985685551446	0.13155812748999535	0.13189813653728089	0.1321248092354712	0.13243436971135802	0.13287079923473943	0.1332192662185246	0.13375042463070197	0.13450656415376974	0.13532867558153472	0.13624551589809566	0.13684772097687004	0.13731798224624997	0.13764445859513608	0.1379557106583228	0.13832278510240717	0.1386932427210914	0.139171961926971	0.13973864367244684	0.14010740970383115	0.1404017458940186	0.14062334383030917	0.14077558668730267	0.14096166129029475	0.14111390414728825	0.14142515621047502	0.14174317462286146
CV_GBM_C020_R2 - polyg	0.08803358626284959	0.09376468403500543	0.09437703863757935	0.0944041040343782	0.0944650011771756	0.09450559927237387	0.09455296371677185	0.09460709451036955	0.09478978593876176	0.09488113165295788	0.09494372038305521	0.09498093530365362	0.09505029038295067	0.0951551687955462	0.09516362673204584	0.09517885101774519	0.0951974584780444	0.09524143974784252	0.09524820609704224	0.09526681355734144	0.095276963081141	0.09528711260494058	0.0952938789541403	0.09530233689063992	0.09532094435093913	0.09533616863663849	0.09539368260483604	0.0954579629222333	0.09546642085873294	0.09549517784283171	0.09552055165233063	0.09553408435073006	0.09554085069992976	0.09555269181102927	0.09558990673162768	0.09667252260358156	0.0966809805400812	0.09668943847658083	0.09671988704797954	0.09682307387327514	0.09698715784136816	0.09778897022153399	0.12774190654135795	0.21702388423155433	0.30279750986170023	0.3841730085120335	0.5493869569213949	0.7433139081597333	0.9731566409501415	1.1099451563715141	1.259139773050558	1.446080468740194	1.6615514758304146	1.8167055545671047	2.050513367988544	2.142596614247421	2.2687230549173476	2.4188429698494525	2.542677309727977	2.609706456487621	2.725336597961495	2.8243079877056787	2.8792845749533367	2.998840890550343	3.0702410988930016	3.1297545232790664	3.2961119847031792	3.4111737528442774	3.446179460428986	3.47472330452797	3.51110088941292	3.525832923207992	3.5361532973248524	3.5478709225514535
